flightNumber,planeRows,planeColumns,totalPassengers,luggagePercentage,doubleExit,passengerID,seatLocation,speedQueue,speedExiting,hasLuggage,luggageLocation,luggagePickupTime
F91BF7454,30,6,180,60,false,2eb95c9b-e0e8-494e-be2e-bd7dac5fcb9a,17_4,2,4,false,,
F91BF7454,30,6,180,60,false,09b81627-a879-4210-b2a9-09bd2dd21859,17_5,3,4,false,,
F91BF7454,30,6,180,60,false,100752e9-ada1-4896-a21d-e47c91efde7a,17_6,4,2,true,17_6,2
F91BF7454,30,6,180,60,false,fa194355-2aea-4b43-9038-cf89d03c40ff,18_1,2,4,false,,
F91BF7454,30,6,180,60,false,7541929d-5a4f-4150-ab4b-be6bb908ef13,18_2,2,2,false,,
F91BF7454,30,6,180,60,false,9ffc3bdb-33a8-4460-92fb-9586d8e25bbf,18_3,2,2,true,18_3,2
F91BF7454,30,6,180,60,false,cf2177cf-46a1-45b4-87ec-360e0bc6ca9e,18_4,3,2,true,18_4,2
F91BF7454,30,6,180,60,false,ebb0e27c-b073-42ca-a033-9f9fe2b89799,18_5,1,4,true,18_5,5
F91BF7454,30,6,180,60,false,3fdf055d-1a71-46a7-9170-f0aebc80f6fb,18_6,4,4,true,18_6,3
F91BF7454,30,6,180,60,false,5fe4903e-dbe5-45f4-a293-b91b2365602f,19_1,3,4,false,,
F91BF7454,30,6,180,60,false,eff2ebec-1ac9-4608-9054-046d6df9e623,19_2,4,2,false,,
F91BF7454,30,6,180,60,false,5f82b3de-52af-4a5f-97bd-85eb2ff9816b,19_3,1,2,true,19_3,4
F91BF7454,30,6,180,60,false,4c21a992-1541-4aad-9fc7-36ae278fa3ca,19_4,3,2,true,19_4,5
F91BF7454,30,6,180,60,false,a801aada-5fc4-4072-8ae0-325806f09b6e,19_5,4,3,false,,
F91BF7454,30,6,180,60,false,1b7b1c29-0860-4e1a-809f-d843d2d3a964,19_6,2,2,true,19_6,3
F91BF7454,30,6,180,60,false,190560d6-944f-46fd-a4a9-4810f178c0df,20_1,4,2,true,20_1,2
F91BF7454,30,6,180,60,false,2c309732-a18b-407e-9937-ec18294b013e,20_2,4,3,true,20_2,5
F91BF7454,30,6,180,60,false,00d418c9-da88-43ca-8746-3a4446d28a95,20_3,4,4,false,,
F91BF7454,30,6,180,60,false,b49f65ed-ba43-4fcd-96d1-9c3f1a5a4a8f,20_4,2,2,false,,
F91BF7454,30,6,180,60,false,65e29c89-0bc7-4413-93ed-8d5c08227fa2,20_5,4,4,true,20_5,2
F91BF7454,30,6,180,60,false,112e96e1-a05d-449f-9cb9-461fbd9783c0,20_6,3,2,true,20_6,2
F91BF7454,30,6,180,60,false,9723125d-c856-441d-8d23-e14a28edb1a5,21_1,3,2,true,21_1,2
F91BF7454,30,6,180,60,false,2d5fe083-558c-4e73-9d1c-1f2db7155e5e,21_2,3,2,true,21_2,5
F91BF7454,30,6,180,60,false,a7f6cdb0-0e3e-41ee-a2fe-21e5114b7eaf,21_3,4,4,true,21_3,5
F91BF7454,30,6,180,60,false,31008283-bba0-4c26-b7e0-8420f3dad86b,21_4,3,4,false,,
F91BF7454,30,6,180,60,false,9a56541f-0970-4dac-9af4-130e60de57c1,21_5,3,4,false,,
F91BF7454,30,6,180,60,false,5053e738-22b3-4b19-9a84-78d14be63d2f,21_6,3,4,true,21_6,2
F91BF7454,30,6,180,60,false,58836884-184e-4a82-ae33-476efe31e1c4,22_1,3,3,false,,
F91BF7454,30,6,180,60,false,30ec0750-8cb0-4aa5-8108-2cece5a5ee21,22_2,1,2,true,22_2,2
F91BF7454,30,6,180,60,false,4fd36d5c-d66f-47f4-b550-38057af395a4,22_3,4,3,false,,
F91BF7454,30,6,180,60,false,1985d3d5-2ba9-4dca-8cc4-b65ed67d281a,22_4,4,2,true,22_4,2
F91BF7454,30,6,180,60,false,20d0d6a6-863c-453f-b523-d1415098c22e,22_5,2,2,false,,
F91BF7454,30,6,180,60,false,aaaf72b2-ca4d-4fa3-9a2f-c5c8f383fed9,22_6,2,3,true,22_6,4
F91BF7454,30,6,180,60,false,af208803-e3b3-47cf-9952-a31c1e96163c,23_1,2,2,false,,
F91BF7454,30,6,180,60,false,4fe6e299-e035-49bb-927f-31a4c25196b9,23_2,2,3,false,,
F91BF7454,30,6,180,60,false,ec1d7ffc-efe5-4c0b-92f6-9040c5448c01,23_3,1,4,false,,
F91BF7454,30,6,180,60,false,0cbf5f85-8c70-4085-9748-e222359844cd,23_4,4,3,false,,
F91BF7454,30,6,180,60,false,f43d1e9e-c134-48a2-8667-9add10e41482,23_5,1,4,true,23_5,3
F91BF7454,30,6,180,60,false,4fc1797a-3c1f-477c-a8f6-60d24ed62869,23_6,1,2,true,23_6,3
F91BF7454,30,6,180,60,false,7492103d-b6e9-4e23-87c8-24df353c7359,24_1,2,2,true,24_1,5
F91BF7454,30,6,180,60,false,7545da8d-44b9-45b3-b7b4-dff2aa47188e,24_2,1,3,true,24_2,4
F91BF7454,30,6,180,60,false,6685407a-8ebf-47af-acea-f31722c6c00e,24_3,2,4,false,,
F91BF7454,30,6,180,60,false,5a0bd4f0-ed67-4374-b736-6e4f0426514e,24_4,3,2,false,,
F91BF7454,30,6,180,60,false,588f2d15-2ab0-4d06-85d2-a37528544f96,24_5,3,3,false,,
F91BF7454,30,6,180,60,false,77394263-004c-41cb-8d9f-5156a54d7403,24_6,2,4,true,24_6,3
F91BF7454,30,6,180,60,false,9c9c7f8d-7695-4132-b7ab-f2295d22a58a,25_1,2,2,true,25_1,2
F91BF7454,30,6,180,60,false,a9a41dc3-2da3-4094-8a14-76d7d7199dcb,25_2,4,3,false,,
F91BF7454,30,6,180,60,false,1d49ce37-2553-41ff-9a4c-e2a0a647c174,25_3,3,2,true,25_3,5
F91BF7454,30,6,180,60,false,5f06570b-4ea7-4f4c-a043-c1171f4296ba,25_4,4,2,true,25_4,5
F91BF7454,30,6,180,60,false,ccba5252-dc52-4a8a-bb73-ff049c4205f1,25_5,2,2,false,,
F91BF7454,30,6,180,60,false,fd5d37b3-6a26-4daa-b421-7e8cc656fdc1,25_6,3,4,true,25_6,3
F91BF7454,30,6,180,60,false,61cf50a7-2184-4849-959d-fe4c00afa585,26_1,4,2,true,26_1,3
F91BF7454,30,6,180,60,false,286e2e0f-e6f8-4a56-bb94-1605e844559e,26_2,1,4,true,26_2,2
F91BF7454,30,6,180,60,false,37654c15-b7c2-46a4-b7e8-cffebf8323fc,26_3,4,2,true,26_3,2
F91BF7454,30,6,180,60,false,d7103b17-9f6c-44e6-8d4e-a88e86e8e3cb,26_4,4,3,true,26_4,3
F91BF7454,30,6,180,60,false,e276f32e-7faa-425e-a125-5ec1fd00d4e3,26_5,1,2,false,,
F91BF7454,30,6,180,60,false,e6729498-74f8-4ef1-8c1a-3e4338efcb32,26_6,4,4,true,26_6,3
F91BF7454,30,6,180,60,false,682d6781-3010-455f-b3b3-bd9a9c10fad8,27_1,1,4,true,27_1,2
F91BF7454,30,6,180,60,false,04075b7c-3558-45c2-8af8-dfd3d3ad6326,27_2,3,2,false,,
F91BF7454,30,6,180,60,false,65732f05-12ca-4b46-ae59-13a0c0db7f6f,27_3,1,4,true,27_3,2
F91BF7454,30,6,180,60,false,a9fc3f6a-d689-4c93-a22e-98e7545b3005,27_4,2,3,true,27_4,4
F91BF7454,30,6,180,60,false,ef79c7a5-3023-4342-b642-ff4d2caf325c,27_5,3,2,true,27_5,3
F91BF7454,30,6,180,60,false,f113c041-b20a-4128-92e9-3cf17e787be7,27_6,2,4,false,,
F91BF7454,30,6,180,60,false,5c567246-cc30-48ba-b3ed-0d2ec7f968e7,28_1,2,4,false,,
F91BF7454,30,6,180,60,false,12da2e6c-9e56-409b-9518-059c0e80af49,28_2,4,3,false,,
F91BF7454,30,6,180,60,false,87e239fd-f8ce-4478-9135-c2ebae4e0207,28_3,2,3,true,28_3,3
F91BF7454,30,6,180,60,false,55203b19-4a0b-4a83-9290-989f543148a1,28_4,4,3,false,,
F91BF7454,30,6,180,60,false,19acda66-f105-452c-abcd-74c78e6e1e1a,28_5,1,4,true,28_5,3
F91BF7454,30,6,180,60,false,0560bfa4-72ad-44a2-9d63-f820d632e2ad,28_6,1,4,true,28_6,2
F91BF7454,30,6,180,60,false,bc829f2e-9d3e-47df-8fc5-0d500832049a,29_1,3,4,false,,
F91BF7454,30,6,180,60,false,97041f31-6f03-427a-93b4-8a23ba8b394e,29_2,3,2,true,29_2,4
F91BF7454,30,6,180,60,false,fa27cedb-950a-4f9d-bb3f-bdd16719fc8a,29_3,2,3,true,29_3,3
F91BF7454,30,6,180,60,false,e3d07ac5-f810-40a7-aee1-d3cbc910a96b,29_4,3,4,false,,
F91BF7454,30,6,180,60,false,58384d29-1ed9-48d4-b67e-2ff78dd2d5f8,29_5,4,3,true,29_5,3
F91BF7454,30,6,180,60,false,0d279f94-fdcb-422f-bc92-9de2bc094d45,29_6,2,2,false,,
F91BF7454,30,6,180,60,false,9f5142c0-a577-41f0-812a-8773a651300b,30_1,1,4,true,30_1,5
F91BF7454,30,6,180,60,false,999d758b-644f-4090-ac91-fabbbac005ca,30_2,2,4,false,,
F91BF7454,30,6,180,60,false,d547cd4b-50df-4772-8e00-47a710b7ce3e,30_3,1,2,true,30_3,2
F91BF7454,30,6,180,60,false,3bb2d4cc-e9e0-4323-9c52-8f429ec2a562,30_4,2,4,false,,
F91BF7454,30,6,180,60,false,959884be-0e24-4fe0-9bd1-3b330b0d1b62,30_5,4,4,false,,
F91BF7454,30,6,180,60,false,74c0d47b-0a1c-48d9-a61f-0bc7020536e9,30_6,3,3,true,30_6,5
F4C9CEDB1,30,6,180,60,false,d41f4e4d-36fd-41db-b2cc-0574f1078a59,1_1,1,4,false,,
F4C9CEDB1,30,6,180,60,false,8ed4a58e-4cf1-411b-8aac-3d19104ef393,1_2,4,2,false,,
F4C9CEDB1,30,6,180,60,false,d2469e09-ab33-4876-ada2-19c8b4c0afc3,1_3,4,2,false,,
F4C9CEDB1,30,6,180,60,false,47340a80-f1d7-41ec-8657-4948363e61d2,1_4,4,3,false,,
F4C9CEDB1,30,6,180,60,false,0f888847-8d7b-4476-bbe9-6e1907fb36f2,1_5,2,3,true,1_5,3
F4C9CEDB1,30,6,180,60,false,340d4e42-22c0-4a82-b9c8-499865b87fcd,1_6,3,2,false,,
F4C9CEDB1,30,6,180,60,false,2b774ae7-3bba-4d33-939d-3175367bbf32,2_1,2,2,true,2_1,4
F4C9CEDB1,30,6,180,60,false,a0ac2981-af85-435c-b841-18dbe418f3bc,2_2,3,3,false,,
F4C9CEDB1,30,6,180,60,false,50376acf-bb8e-44f2-a27e-45c631dce2af,2_3,2,4,true,2_3,5
F4C9CEDB1,30,6,180,60,false,97506cfc-174d-44f4-b7ff-08d88bdc95f5,2_4,1,3,true,2_4,3
F4C9CEDB1,30,6,180,60,false,7bbbb935-13f9-42ee-a431-52248d594836,2_5,1,4,true,2_5,3
F4C9CEDB1,30,6,180,60,false,0a009d65-6fe3-4ddf-a1d2-60920cc24078,2_6,4,4,false,,
F4C9CEDB1,30,6,180,60,false,07c484af-3886-4b40-a278-953de65a0978,3_1,3,2,true,3_1,5
F4C9CEDB1,30,6,180,60,false,5ca9be41-bdac-4d3e-9f82-6908d0115911,3_2,4,2,false,,
F4C9CEDB1,30,6,180,60,false,539ddf9b-975d-4387-850d-d7f089fadc83,3_3,2,2,true,3_3,4
F4C9CEDB1,30,6,180,60,false,eb5e5d3d-1c89-4cf7-894b-818d33c6b75c,3_4,4,4,false,,
F4C9CEDB1,30,6,180,60,false,aefd338b-be5f-4e03-bcb0-8384fdd5b8fa,3_5,4,3,false,,
F4C9CEDB1,30,6,180,60,false,a51280c3-74b8-499f-9468-96f3a1ae91bd,3_6,1,2,true,3_6,3
F4C9CEDB1,30,6,180,60,false,4c7b358d-7f5b-4ca1-a311-04a1debdcace,4_1,2,2,true,4_1,3
F4C9CEDB1,30,6,180,60,false,19cfd8cf-7547-4669-8b67-01e132786143,4_2,4,4,false,,
F4C9CEDB1,30,6,180,60,false,36316a1c-98ba-46f2-9b92-3c909ccf7f0f,4_3,3,2,true,4_3,4
F4C9CEDB1,30,6,180,60,false,2f46fd7f-6408-4dce-ba08-ef8261e120a0,4_4,1,3,false,,
F4C9CEDB1,30,6,180,60,false,0edcce15-ee0e-467f-8e58-26d6587a3149,4_5,3,3,true,4_5,3
F4C9CEDB1,30,6,180,60,false,174b3ee6-d8e8-421c-963c-894a3574f259,4_6,2,4,true,4_6,5
F4C9CEDB1,30,6,180,60,false,1b344732-0723-4edc-aefa-3c0cc330e370,5_1,1,4,true,5_1,2
F4C9CEDB1,30,6,180,60,false,5c085359-dd2f-4407-816c-0ba3e9255167,5_2,2,3,true,5_2,2
F4C9CEDB1,30,6,180,60,false,aa9c453c-542e-427c-a252-89115cca7830,5_3,3,3,true,5_3,2
F4C9CEDB1,30,6,180,60,false,82de1f8a-344b-4be2-82dc-d394e0f50d85,5_4,3,3,false,,
F4C9CEDB1,30,6,180,60,false,8ce9a04a-d5cb-4ff8-a223-800596fabeec,5_5,2,4,true,5_5,2
F4C9CEDB1,30,6,180,60,false,fb7a025f-0557-42d6-915f-5ad5ac7e0dd5,5_6,2,4,false,,
F4C9CEDB1,30,6,180,60,false,1f6e76b6-6391-4c5d-b630-ed736e1e09ea,6_1,1,4,true,6_1,3
F4C9CEDB1,30,6,180,60,false,5057323b-ca34-4c62-8432-004f63f29c62,6_2,1,2,true,6_2,5
F4C9CEDB1,30,6,180,60,false,6ec40ed0-a1e2-4b55-9ef0-1d1bd45a02d5,6_3,2,3,true,6_3,4
F4C9CEDB1,30,6,180,60,false,3c7bef0d-2a62-4f11-a0fa-5454e913c1aa,6_4,4,2,true,6_4,4
F4C9CEDB1,30,6,180,60,false,35ed33e9-fe19-4512-ac6f-d54109bc7468,6_5,1,4,true,6_5,5
F4C9CEDB1,30,6,180,60,false,c5a07c06-edfd-4395-9e31-1f85ba422c96,6_6,3,2,false,,
F4C9CEDB1,30,6,180,60,false,6dff169a-e1dd-4682-8c13-0dcfad52a75e,7_1,3,2,true,7_1,2
F4C9CEDB1,30,6,180,60,false,3fce782f-545e-43e1-8f0c-46b590a9c3b6,7_2,2,2,true,7_2,4
F4C9CEDB1,30,6,180,60,false,3df18d35-3713-46dd-87e5-511b407b9ce2,7_3,4,4,true,7_3,2
F4C9CEDB1,30,6,180,60,false,e4453c8c-9e36-4e9d-ac5a-2bd6a5e168b6,7_4,4,4,true,7_4,3
F4C9CEDB1,30,6,180,60,false,11517234-b5c1-4f98-87bc-2833bb50da6f,7_5,4,2,false,,
F4C9CEDB1,30,6,180,60,false,3e211126-d288-47a1-9d9e-8618b038c71e,7_6,2,4,false,,
F4C9CEDB1,30,6,180,60,false,8b55d1c4-1fc2-4d9a-bbc6-ccab0944a21b,8_1,1,4,true,8_1,3
F4C9CEDB1,30,6,180,60,false,d184400c-7169-4ad3-b057-e62e8611434a,8_2,2,2,false,,
F4C9CEDB1,30,6,180,60,false,14b6373c-744a-4c90-80a3-19138ecdee33,8_3,3,4,true,8_3,4
F4C9CEDB1,30,6,180,60,false,94067c90-2e3e-45d4-bad7-3abeda30ee6c,8_4,4,4,true,8_4,2
F4C9CEDB1,30,6,180,60,false,f5c1878e-6d65-4f7b-91ae-87327f67b9f6,8_5,2,3,true,8_5,4
F4C9CEDB1,30,6,180,60,false,62f87006-acdf-48ea-8ec6-22942aeeb3d4,8_6,3,4,false,,
F4C9CEDB1,30,6,180,60,false,73bc898d-42fc-4c12-a479-31ee3206c441,9_1,1,4,true,9_1,3
F4C9CEDB1,30,6,180,60,false,c5f85254-eceb-4460-8431-5506de4ec2a5,9_2,3,3,false,,
F4C9CEDB1,30,6,180,60,false,d3036c19-bb84-4b12-8f5f-702c4bfd6a30,9_3,2,2,true,9_3,5
F4C9CEDB1,30,6,180,60,false,3b239768-5fee-4e27-aeae-f9b2dd9b2183,9_4,4,3,true,9_4,3
F4C9CEDB1,30,6,180,60,false,4480c517-c0e1-465f-bd3f-9051719bc6c2,9_5,4,3,false,,
F4C9CEDB1,30,6,180,60,false,51b7f370-aa85-4163-bbc1-8a864cab1eb6,9_6,2,3,true,9_6,2
F4C9CEDB1,30,6,180,60,false,7a0d3b27-ae68-41af-b201-24ea872b4ade,10_1,2,2,false,,
F4C9CEDB1,30,6,180,60,false,583c6c19-c3c9-4024-afbd-b76716987214,10_2,1,4,true,10_2,5
F4C9CEDB1,30,6,180,60,false,ee1e0c18-13e5-4302-8651-14ab129a6f3e,10_3,2,4,true,10_3,2
F4C9CEDB1,30,6,180,60,false,a96b84ff-27b5-4330-9e64-c99b28254902,10_4,3,4,false,,
F4C9CEDB1,30,6,180,60,false,c35192fb-665f-4e07-94f3-22c198503f65,10_5,3,4,false,,
F4C9CEDB1,30,6,180,60,false,8e2b4453-5522-4c91-8021-d78021cc0e7f,10_6,2,2,true,10_6,5
F4C9CEDB1,30,6,180,60,false,ad55505e-4ba1-4138-858c-1319a0c24b5d,11_1,4,4,true,11_1,5
F4C9CEDB1,30,6,180,60,false,1aedd75f-fedc-4d17-8d69-fe7b94f45574,11_2,1,4,false,,
F4C9CEDB1,30,6,180,60,false,c6c1c847-3004-4e81-836b-ae3be2f4d6b2,11_3,3,4,true,11_3,4
F4C9CEDB1,30,6,180,60,false,77a803a9-e99c-422c-b12b-e2e4745bdc89,11_4,2,4,true,11_4,3
F4C9CEDB1,30,6,180,60,false,5e5fca80-a77a-49c4-826b-1c601d5b0dac,11_5,4,4,true,11_5,2
F4C9CEDB1,30,6,180,60,false,e15da08e-46be-4064-ac7f-ae37056b446d,11_6,4,3,false,,
F4C9CEDB1,30,6,180,60,false,7c0272fb-29c0-4570-8ddf-3c6b84890841,12_1,1,2,false,,
F4C9CEDB1,30,6,180,60,false,fc247e70-485b-4475-9315-00d20104f278,12_2,2,3,true,12_2,4
F4C9CEDB1,30,6,180,60,false,4eb9fc0d-ceb1-4ad9-aa9a-55ecbdf115ee,12_3,3,4,true,12_3,4
F4C9CEDB1,30,6,180,60,false,fef714e3-7b85-423d-9cb6-a016323233a9,12_4,3,3,true,12_4,3
F4C9CEDB1,30,6,180,60,false,f8d2f847-7413-472c-9e53-304b125c65f8,12_5,3,2,true,12_5,5
F4C9CEDB1,30,6,180,60,false,ffcc5a47-c350-40b9-bbcc-2fba0149cf26,12_6,1,4,true,12_6,4
F4C9CEDB1,30,6,180,60,false,b1260118-2c47-4202-b04d-104cc06c7ece,13_1,1,3,true,13_1,2
F4C9CEDB1,30,6,180,60,false,28edcf1b-504e-40e3-8ae6-c42251d19d9b,13_2,2,2,true,13_2,4
F4C9CEDB1,30,6,180,60,false,fc33245a-78ee-4005-8d3e-d126f8f4325f,13_3,4,3,true,13_3,4
F4C9CEDB1,30,6,180,60,false,31178bb0-8880-47c1-80fe-64ee8b69717c,13_4,1,2,false,,
F4C9CEDB1,30,6,180,60,false,676a23f9-6769-4f79-9816-3b6cbfe1ba51,13_5,2,4,false,,
F4C9CEDB1,30,6,180,60,false,a58f02d1-10c3-4b0c-a397-36d79c483b4e,13_6,2,2,true,13_6,2
F4C9CEDB1,30,6,180,60,false,45fe8d22-42aa-4a55-8b4c-1740d4fa82f7,14_1,2,3,false,,
F4C9CEDB1,30,6,180,60,false,f3193562-f2d9-4ee4-ba69-f6e00006bb41,14_2,2,2,true,14_2,3
F4C9CEDB1,30,6,180,60,false,40cb3ed4-9629-4b7a-8573-c40209815c10,14_3,4,2,true,14_3,5
F4C9CEDB1,30,6,180,60,false,91cccaf1-43c5-4551-b891-bf73e56773e9,14_4,3,2,true,14_4,4
F4C9CEDB1,30,6,180,60,false,59154c97-a007-4b8b-9bf6-d073f81208ee,14_5,1,4,true,14_5,3
F4C9CEDB1,30,6,180,60,false,0c0f252d-aa82-43d7-8743-efcfecca16ba,14_6,4,2,true,14_6,3
F4C9CEDB1,30,6,180,60,false,34b08bbf-77fc-4e8b-bbbc-7c243a419fe7,15_1,2,2,true,15_1,4
F4C9CEDB1,30,6,180,60,false,55a5cd17-94f0-4a34-9d12-40a85ae07304,15_2,2,2,true,15_2,3
F4C9CEDB1,30,6,180,60,false,6fb3b394-5a3e-4503-a5a8-5f6a4e610f6d,15_3,2,4,true,15_3,3
F4C9CEDB1,30,6,180,60,false,5d094254-019c-4b83-902f-03f9ceed1635,15_4,3,4,true,15_4,4
F4C9CEDB1,30,6,180,60,false,444395e5-17e4-4c28-b7f0-c5ec84907cd0,15_5,3,2,false,,
F4C9CEDB1,30,6,180,60,false,6f63496a-b19e-4a6f-9d62-5993f28e284e,15_6,2,2,true,15_6,2
F4C9CEDB1,30,6,180,60,false,64929e7b-8381-41ba-9a35-2848da941a90,16_1,3,4,true,16_1,5
F4C9CEDB1,30,6,180,60,false,f782ae36-2b41-4a75-aaba-811d6adedbb4,16_2,2,3,true,16_2,2
F4C9CEDB1,30,6,180,60,false,2a827908-dab0-46b3-855d-09abbfd6c6ea,16_3,4,4,false,,
F4C9CEDB1,30,6,180,60,false,a13e79f2-a24d-42aa-b89d-ef3ec9f51ef3,16_4,1,4,false,,
F4C9CEDB1,30,6,180,60,false,bed86b75-a47f-43c0-9461-d7c0bc8eeca5,16_5,3,2,true,16_5,3
F4C9CEDB1,30,6,180,60,false,d6f8cbb0-e7c5-417d-b4ed-ecd91d32d81a,16_6,2,2,true,16_6,2
F4C9CEDB1,30,6,180,60,false,73f97f29-64cd-4917-966b-1b9793e1b2ba,17_1,3,4,true,17_1,4
F4C9CEDB1,30,6,180,60,false,e8b5aae0-3564-4388-a4dd-634cc2689151,17_2,4,3,false,,
F4C9CEDB1,30,6,180,60,false,90a7cffc-6f7d-43b5-9358-1d2201bb6951,17_3,2,2,true,17_3,3
F4C9CEDB1,30,6,180,60,false,305089ff-1c5b-42a7-9966-ec5cba6b13c7,17_4,1,4,false,,
F4C9CEDB1,30,6,180,60,false,15fc317c-09a3-4d3e-963a-78d9c061c10d,17_5,2,3,true,17_5,5
F4C9CEDB1,30,6,180,60,false,d0a8252e-52cb-4a36-9b99-2323f51454d2,17_6,2,3,false,,
F4C9CEDB1,30,6,180,60,false,8f970dfc-ce4b-4fcf-a181-774b60ff7eb3,18_1,4,3,false,,
F4C9CEDB1,30,6,180,60,false,5cedf313-db74-45f6-94f7-a81c2dc72ef5,18_2,4,2,false,,
F4C9CEDB1,30,6,180,60,false,37312ab3-82e0-401a-94ec-62dd741183f1,18_3,3,2,true,18_3,3
F4C9CEDB1,30,6,180,60,false,e1ff6d33-6097-410e-a34a-eab974794c8f,18_4,1,3,true,18_4,2
F4C9CEDB1,30,6,180,60,false,10eea738-2303-431d-b4e7-db922321bb75,18_5,3,4,false,,
F4C9CEDB1,30,6,180,60,false,973ba615-46eb-405b-bb2b-d3d35387007e,18_6,3,3,false,,
F4C9CEDB1,30,6,180,60,false,2bbcf2f6-59c8-4676-83e8-a0d851ce0901,19_1,3,4,false,,
F4C9CEDB1,30,6,180,60,false,e02a37fc-0c8b-4d60-8cad-966215eda45a,19_2,1,2,true,19_2,4
F4C9CEDB1,30,6,180,60,false,cdafdc46-8282-42cf-8272-66087a6a20fd,19_3,1,4,true,19_3,5
F4C9CEDB1,30,6,180,60,false,24dd08ab-6420-4d58-b224-86ff9d7cfc02,19_4,3,2,true,19_4,4
F4C9CEDB1,30,6,180,60,false,545db2f4-c96f-4856-bb9c-e3a399bd6143,19_5,3,2,true,19_5,3
F4C9CEDB1,30,6,180,60,false,9f1a4cb5-b1f7-4646-9261-d01e1e8a0e4a,19_6,3,2,true,19_6,5
F4C9CEDB1,30,6,180,60,false,51426c79-0fec-4574-bdc7-ef242ce627c0,20_1,2,2,false,,
F4C9CEDB1,30,6,180,60,false,50986c5f-720f-40d8-8fc3-e23c62ccad85,20_2,2,3,false,,
F4C9CEDB1,30,6,180,60,false,95bf15a1-f0e6-4611-a358-d00712331361,20_3,4,3,false,,
F4C9CEDB1,30,6,180,60,false,1acb8acd-1f4b-4868-80f5-aa175b0f22f3,20_4,4,4,false,,
F4C9CEDB1,30,6,180,60,false,934eb0d5-e988-49fc-b733-a5ff116214be,20_5,1,4,true,20_5,5
F4C9CEDB1,30,6,180,60,false,66387c53-4769-4087-bf18-b71a0b802188,20_6,2,4,false,,
F4C9CEDB1,30,6,180,60,false,a7dca62d-ff28-425a-ab57-c14c87b41412,21_1,4,2,true,21_1,2
F4C9CEDB1,30,6,180,60,false,09a2fd35-4e20-40d6-a975-95f0227404e7,21_2,3,4,true,21_2,4
F4C9CEDB1,30,6,180,60,false,c8a23eee-e006-4ebd-8e5c-4d27e6b2cfc1,21_3,2,2,false,,
F4C9CEDB1,30,6,180,60,false,d3a8fc03-4358-4507-9a51-ad90a0a1b6a0,21_4,1,2,false,,
F4C9CEDB1,30,6,180,60,false,ab135eb3-298a-4be2-8024-fa9b0fc6fdda,21_5,1,3,true,21_5,4
F4C9CEDB1,30,6,180,60,false,64ccb2e4-0d8a-44ef-8abf-b4f2d4cdc758,21_6,1,3,false,,
F4C9CEDB1,30,6,180,60,false,d48cb575-e9f8-41bc-9885-398e8a9d2ca8,22_1,3,2,false,,
F4C9CEDB1,30,6,180,60,false,0e9962b3-b215-43bd-af7f-27add644c2eb,22_2,4,2,false,,
F4C9CEDB1,30,6,180,60,false,f62b96ee-d7f2-445f-886b-97c0cb8dbbe0,22_3,1,3,true,22_3,5
F4C9CEDB1,30,6,180,60,false,c2c376f5-abe9-4c39-99e9-3a7d9d207b93,22_4,4,4,true,22_4,4
F4C9CEDB1,30,6,180,60,false,c61b436a-67d8-4c5f-aa53-60e5723f533c,22_5,4,2,true,22_5,2
F4C9CEDB1,30,6,180,60,false,a62dddab-c6b9-411c-b1aa-69885d7e636f,22_6,2,4,false,,
F4C9CEDB1,30,6,180,60,false,f54ee6b7-52c4-43ad-bd1c-193b76cc8930,23_1,4,2,false,,
F4C9CEDB1,30,6,180,60,false,3ff92139-cee1-4d96-843f-32b2a9ecfbc3,23_2,4,4,false,,
F4C9CEDB1,30,6,180,60,false,7f76ee6f-991f-49a3-8aad-e083403a9688,23_3,2,2,false,,
F4C9CEDB1,30,6,180,60,false,2c0e97f7-44be-4d24-843c-3ad123febf87,23_4,1,3,true,23_4,2
F4C9CEDB1,30,6,180,60,false,b21330e6-1632-4516-a104-0280c22ed281,23_5,2,4,true,23_5,2
F4C9CEDB1,30,6,180,60,false,d852c85c-d98c-4710-be80-6bd6084948f9,23_6,1,3,true,23_6,2
F4C9CEDB1,30,6,180,60,false,1d706d8b-a9e0-4306-a42b-f40c856befd3,24_1,1,2,false,,
F4C9CEDB1,30,6,180,60,false,9096a9b1-d701-4253-9176-d87d2a778bc3,24_2,3,2,false,,
F4C9CEDB1,30,6,180,60,false,a31d75b2-2c2f-434e-9b05-631a9b358ac2,24_3,4,3,true,24_3,3
F4C9CEDB1,30,6,180,60,false,15b6a384-1012-4871-815f-312292bf833d,24_4,4,3,false,,
F4C9CEDB1,30,6,180,60,false,2e224547-775e-4ebb-afb0-f34ec9a387b4,24_5,4,4,true,24_5,4
F4C9CEDB1,30,6,180,60,false,8471a0f0-f364-49f1-b24d-a5abb5472c0e,24_6,3,4,true,24_6,5
F4C9CEDB1,30,6,180,60,false,f7c8116a-67d6-42f9-b6e8-08413ab7bf06,25_1,4,3,true,25_1,2
F4C9CEDB1,30,6,180,60,false,9f893a05-f5c9-45b3-ba10-022f2c59b659,25_2,4,3,true,25_2,4
F4C9CEDB1,30,6,180,60,false,a531439a-efa5-47d3-8fca-2e5cb5867978,25_3,4,3,true,25_3,5
F4C9CEDB1,30,6,180,60,false,6aa53bfe-9131-4cbe-9209-60ec2a9231fd,25_4,1,3,true,25_4,2
